GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2024-10-27T01:58:23,46.5128282,6.6224912,,97,91,64.69,,288,,,,,,24,,,,,,,,,,,,,,,,4085,,,,,,,,,,93.3,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.806,,,,,413.0,,,,,7.22,65535,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:24,46.5128096,6.6225304,,97,91,68.62,,288,,,,,,24,,,,,,,,,,,,,,,,4373,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.838,,,,,413.0,,,,,7.32,65535,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:25,46.5127927,6.6225805,,97,91,72.81,,288,,,,,,24,,,,,,,,,,,,,,,,4661,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.838,,,,,413.0,,,,,7.30,65535,1267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:26,46.5127778,6.6226226,,97,91,76.60,,287,,,,,,24,,,,,,,,,,,,,,,,4948,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.838,,,,,412.8,,,,,7.30,65535,1267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:27,46.5127608,6.6226670,,98,91,80.42,,286,,,,,,24,,,,,,,,,,,,,,,,5234,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.806,,,,,412.8,,,,,7.30,65535,1267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:28,46.5127400,6.6227155,,100,91,84.37,,285,,,,,,24,,,,,,,,,,,,,,,,5519,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.774,,,,,412.8,,,,,7.32,65535,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:29,46.5127200,6.6227697,,101,91,89.41,,284,,,,,,24,,,,,,,,,,,,,,,,5803,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.774,,,,,412.6,,,,,7.33,65535,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:30,46.5127000,6.6228272,,102,91,94.28,,290,,,,,,24,,,,,,,,,,,,,,,,6093,,,,,,,,,,92.5,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.008,,,,,412.6,,,,,7.33,65535,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:31,46.5126840,6.6228716,,103,94,98.16,,290,,,,,,24,,,,,,,,,,,,,,,,6383,,,,,,,,,,87.5,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.108,,,,,412.6,,,,,6.99,65535,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:32,46.5126616,6.6229369,,105,95,103.65,,293,,,,,,24,,,,,,,,,,,,,,,,6676,,,,,,,,,,87.5,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.177,,,,,412.6,,,,,6.99,65535,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:33,46.5126455,6.6229802,,106,95,107.72,,297,,,,,,24,,,,,,,,,,,,,,,,6973,,,,,,,,,,85.7,65535,214.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.342,,,,,412.4,,,,,6.89,65535,1243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:34,46.5126237,6.6230368,,107,95,112.38,,294,,,,,,24,,,,,,,,,,,,,,,,7267,,,,,,,,,,86.0,65535,213.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.378,,,,,412.4,,,,,6.84,65535,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:35,46.5126028,6.6230842,,108,94,116.96,,297,,,,,,24,,,,,,,,,,,,,,,,7564,,,,,,,,,,86.1,65535,213.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,412.4,,,,,6.82,65535,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:36,46.5125860,6.6231412,,108,94,121.57,,298,,,,,,24,,,,,,,,,,,,,,,,7862,,,,,,,,,,86.4,65535,212.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,412.4,,,,,6.79,65535,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:37,46.5125723,6.6231941,,109,94,126.13,,299,,,,,,24,,,,,,,,,,,,,,,,8161,,,,,,,,,,86.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.681,,,,,412.4,,,,,6.78,65535,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:38,46.5125620,6.6232473,,110,94,130.42,,299,,,,,,24,,,,,,,,,,,,,,,,8460,,,,,,,,,,87.0,65535,210.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.713,,,,,412.4,,,,,6.76,65535,1287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:39,46.5125537,6.6233062,,111,92,134.92,,298,,,,,,24,,,,,,,,,,,,,,,,8758,,,,,,,,,,87.0,65535,210.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.782,,,,,412.4,,,,,6.74,65535,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:40,46.5125448,6.6233580,,112,92,139.14,,305,,,,,,24,,,,,,,,,,,,,,,,9063,,,,,,,,,,91.1,65535,213.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.915,,,,,412.4,,,,,6.88,65535,1324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:41,46.5125361,6.6234157,,112,94,143.44,,304,,,,,,24,,,,,,,,,,,,,,,,9367,,,,,,,,,,91.4,65535,212.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.915,,,,,412.4,,,,,6.84,65535,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:42,46.5125271,6.6234689,,113,94,147.74,,301,,,,,,24,,,,,,,,,,,,,,,,9668,,,,,,,,,,87.7,65535,208.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.915,,,,,412.4,,,,,6.70,65535,1308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:43,46.5125210,6.6235262,,114,93,151.93,,297,,,,,,24,,,,,,,,,,,,,,,,9965,,,,,,,,,,87.7,65535,208.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.846,,,,,412.4,,,,,6.70,65535,1308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:44,46.5125140,6.6235728,,115,93,155.89,,295,,,,,,24,,,,,,,,,,,,,,,,10260,,,,,,,,,,89.2,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.782,,,,,412.4,,,,,6.77,65535,1316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:45,46.5125060,6.6236277,,115,92,160.08,,293,,,,,,24,,,,,,,,,,,,,,,,10553,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.612,,,,,412.4,,,,,6.93,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:46,46.5124998,6.6236729,,116,92,163.78,,292,,,,,,24,,,,,,,,,,,,,,,,10845,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,412.4,,,,,6.93,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:47,46.5124937,6.6237266,,117,93,167.76,,293,,,,,,24,,,,,,,,,,,,,,,,11138,,,,,,,,,,90.4,65535,215.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.612,,,,,412.2,,,,,6.92,65535,1306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:48,46.5124889,6.6237762,,117,93,171.75,,293,,,,,,24,,,,,,,,,,,,,,,,11431,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.612,,,,,412.2,,,,,6.93,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:49,46.5124835,6.6238302,,118,91,176.11,,293,,,,,,24,,,,,,,,,,,,,,,,11724,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.612,,,,,412.2,,,,,6.93,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:50,46.5124828,6.6238786,,118,91,179.80,,295,,,,,,24,,,,,,,,,,,,,,,,12019,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.645,,,,,412.0,,,,,7.00,65535,1323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:51,46.5124875,6.6239268,,119,93,183.73,,294,,,,,,24,,,,,,,,,,,,,,,,12313,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.645,,,,,412.0,,,,,6.99,65535,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:52,46.5124901,6.6239744,,119,93,187.12,,291,,,,,,24,,,,,,,,,,,,,,,,12604,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.612,,,,,412.0,,,,,6.91,65535,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:53,46.5124895,6.6240253,,119,93,190.73,,288,,,,,,24,,,,,,,,,,,,,,,,12892,,,,,,,,,,90.7,65535,214.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.512,,,,,412.0,,,,,6.93,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:54,46.5124872,6.6240834,,120,93,195.17,,286,,,,,,24,,,,,,,,,,,,,,,,13178,,,,,,,,,,90.4,65535,215.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.479,,,,,411.8,,,,,6.95,65535,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:55,46.5124809,6.6241419,,120,92,199.78,,289,,,,,,24,,,,,,,,,,,,,,,,13467,,,,,,,,,,90.4,65535,215.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.645,,,,,411.8,,,,,6.97,65535,1297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:56,46.5124729,6.6241934,,121,92,203.66,,291,,,,,,24,,,,,,,,,,,,,,,,13758,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.681,,,,,411.8,,,,,6.97,65535,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:57,46.5124627,6.6242408,,121,92,207.62,,291,,,,,,24,,,,,,,,,,,,,,,,14049,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.681,,,,,411.8,,,,,6.97,65535,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:58,46.5124518,6.6242940,,122,92,211.49,,291,,,,,,24,,,,,,,,,,,,,,,,14340,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.681,,,,,411.6,,,,,6.97,65535,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:58:59,46.5124379,6.6243467,,122,92,215.89,,288,,,,,,24,,,,,,,,,,,,,,,,14628,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.681,,,,,411.6,,,,,6.97,65535,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:00,46.5124214,6.6244030,,122,92,220.34,,287,,,,,,24,,,,,,,,,,,,,,,,14915,,,,,,,,,,92.7,65535,216.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.681,,,,,411.4,,,,,6.97,65535,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:01,46.5124026,6.6244531,,122,93,224.55,,291,,,,,,24,,,,,,,,,,,,,,,,15206,,,,,,,,,,91.1,65535,213.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.846,,,,,411.4,,,,,6.85,65535,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:02,46.5123848,6.6245104,,123,93,229.01,,294,,,,,,24,,,,,,,,,,,,,,,,15500,,,,,,,,,,91.1,65535,213.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.947,,,,,411.4,,,,,6.85,65535,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:03,46.5123694,6.6245625,,123,93,233.45,,297,,,,,,24,,,,,,,,,,,,,,,,15797,,,,,,,,,,91.4,65535,212.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.048,,,,,411.2,,,,,6.82,65535,1339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:04,46.5123596,6.6246147,,123,92,237.60,,297,,,,,,24,,,,,,,,,,,,,,,,16094,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.080,,,,,411.2,,,,,6.80,65535,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:05,46.5123546,6.6246648,,123,92,241.52,,294,,,,,,24,,,,,,,,,,,,,,,,16388,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.080,,,,,411.0,,,,,6.79,65535,1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:06,46.5123542,6.6247246,,123,92,246.29,,290,,,,,,24,,,,,,,,,,,,,,,,16678,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.080,,,,,411.0,,,,,6.79,65535,1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:07,46.5123527,6.6247773,,123,92,250.39,,289,,,,,,24,,,,,,,,,,,,,,,,16967,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.116,,,,,411.0,,,,,6.77,65535,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:08,46.5123518,6.6248289,,124,93,254.41,,287,,,,,,24,,,,,,,,,,,,,,,,17254,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.116,,,,,411.0,,,,,6.77,65535,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:09,46.5123498,6.6248828,,124,93,258.48,,284,,,,,,24,,,,,,,,,,,,,,,,17538,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.116,,,,,411.0,,,,,6.77,65535,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:10,46.5123489,6.6249295,,124,93,262.20,,283,,,,,,24,,,,,,,,,,,,,,,,17821,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.116,,,,,411.0,,,,,6.77,65535,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:11,46.5123425,6.6249748,,124,93,265.66,,279,,,,,,24,,,,,,,,,,,,,,,,18100,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.048,,,,,411.0,,,,,6.80,65535,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:12,46.5123335,6.6250205,,125,91,269.42,,276,,,,,,24,,,,,,,,,,,,,,,,18376,,,,,,,,,,91.7,65535,211.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.980,,,,,410.8,,,,,6.80,65535,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:13,46.5123238,6.6250722,,125,91,273.37,,275,,,,,,24,,,,,,,,,,,,,,,,18651,,,,,,,,,,93.7,65535,213.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.915,,,,,411.0,,,,,6.91,65535,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-10-27T01:59:14,46.5123160,6.6251238,,125,93,277.61,,277,,,,,,24,,,,,,,,,,,,,,,,18928,,,,,,,,,,93.4,65535,214.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.915,,,,,411.0,,,,,6.91,65535,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
