GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2025-10-29T13:02:03,48.8942892,2.2753602,,108,55,0.00,,73,,,,,,30,,,,,,,,,,,,,,,,73,,,,,,,,,,57.6,65535,65535,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,4.568,,,,,27.8,,,,,8.32,65535,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:04,48.8942774,2.2753724,,107,55,1.07,,209,,,,,,29,,,,,,,,,,,,,,,,282,,,,,,,,,,57.9,65535,65535,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,4.738,,,,,27.8,,,,,8.07,65535,717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:05,48.8942598,2.2753930,,106,55,3.45,,80,,,,,,29,,,,,,,,,,,,,,,,362,,,,,,,,,,57.5,65535,65535,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,4.536,,,,,27.8,,,,,8.37,65535,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:06,48.8942357,2.2754168,,105,55,6.70,,129,,,,,,29,,,,,,,,,,,,,,,,491,,,,,,,,,,57.5,65535,65535,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,4.536,,,,,27.6,,,,,8.37,65535,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:07,48.8942080,2.2754342,,105,55,10.02,,96,,,,,,29,,,,,,,,,,,,,,,,587,,,,,,,,,,61.0,65535,65535,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,6.080,,,,,27.6,,,,,6.62,65535,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:08,48.8941712,2.2754584,,104,88,13.66,,109,,,,,,29,,,,,,,,,,,,,,,,696,,,,,,,,,,62.5,65535,65535,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,6.750,,,,,27.4,,,,,6.11,65535,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:09,48.8941376,2.2754650,,104,88,17.74,,213,,,,,,29,,,,,,,,,,,,,,,,909,,,,,,,,,,80.4,65535,262.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,9.205,,,,,27.6,,,,,9.23,65535,871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:10,48.8940985,2.2754967,,104,88,22.69,,290,,,,,,29,,,,,,,,,,,,,,,,1199,,,,,,,,,,93.6,65535,241.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.362,,,,,27.6,,,,,8.00,65535,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:11,48.8940766,2.2755266,,103,88,26.66,,322,,,,,,29,,,,,,,,,,,,,,,,1521,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.504,,,,,27.8,,,,,7.64,65535,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:12,48.8940422,2.2755689,,104,88,31.07,,348,,,,,,29,,,,,,,,,,,,,,,,1869,,,,,,,,,,100.6,65535,225.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.443,,,,,28.2,,,,,7.36,65535,1367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:13,48.8940164,2.2756034,,103,88,35.10,,367,,,,,,29,,,,,,,,,,,,,,,,2236,,,,,,,,,,102.5,65535,220.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.181,,,,,28.2,,,,,7.13,65535,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:14,48.8939727,2.2756386,,103,88,40.75,,356,,,,,,29,,,,,,,,,,,,,,,,2592,,,,,,,,,,99.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.713,,,,,28.2,,,,,7.19,65535,1377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:15,48.8939409,2.2756622,,104,88,45.14,,367,,,,,,29,,,,,,,,,,,,,,,,2959,,,,,,,,,,100.2,65535,218.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.181,,,,,28.2,,,,,7.04,65535,1421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:16,48.8938989,2.2756873,,104,89,49.62,,396,,,,,,29,,,,,,,,,,,,,,,,3355,,,,,,,,,,103.6,65535,207.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,16.592,,,,,28.2,,,,,6.66,65535,1553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:17,48.8938642,2.2757062,,106,89,55.00,,396,,,,,,29,,,,,,,,,,,,,,,,3751,,,,,,,,,,103.6,65535,207.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,16.592,,,,,28.2,,,,,6.66,65535,1553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:18,48.8938399,2.2757239,,107,89,58.16,,404,,,,,,29,,,,,,,,,,,,,,,,4155,,,,,,,,,,103.6,65535,207.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,16.592,,,,,28.4,,,,,6.66,65535,1553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:19,48.8938270,2.2757360,,109,88,59.58,,405,,,,,,29,,,,,,,,,,,,,,,,4560,,,,,,,,,,103.9,65535,206.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,16.729,,,,,28.4,,,,,6.63,65535,1566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:20,48.8938295,2.2757439,,110,88,59.83,,384,,,,,,29,,,,,,,,,,,,,,,,4944,,,,,,,,,,103.9,65535,206.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,16.729,,,,,28.4,,,,,6.63,65535,1566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:21,48.8938187,2.2757644,,111,88,61.41,,376,,,,,,29,,,,,,,,,,,,,,,,5320,,,,,,,,,,103.6,65535,207.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,16.528,,,,,28.4,,,,,6.69,65535,1547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:22,48.8937995,2.2757825,,112,89,64.09,,219,,,,,,29,,,,,,,,,,,,,,,,5539,,,,,,,,,,80.6,65535,262.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,9.270,,,,,28.4,,,,,9.18,65535,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:23,48.8937785,2.2758291,,113,88,67.22,,211,,,,,,29,,,,,,,,,,,,,,,,5750,,,,,,,,,,77.9,65535,261.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,9.036,,,,,28.4,,,,,9.21,65535,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:24,48.8937591,2.2758700,,113,88,71.30,,211,,,,,,29,,,,,,,,,,,,,,,,5961,,,,,,,,,,79.6,65535,263.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,9.036,,,,,28.4,,,,,9.31,65535,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:25,48.8937480,2.2759186,,114,87,74.78,,242,,,,,,29,,,,,,,,,,,,,,,,6203,,,,,,,,,,86.6,65535,253.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,10.548,,,,,28.4,,,,,8.67,65535,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:26,48.8937124,2.2759828,,114,87,81.04,,301,,,,,,29,,,,,,,,,,,,,,,,6504,,,,,,,,,,94.1,65535,240.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.463,,,,,28.4,,,,,7.97,65535,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:27,48.8936802,2.2760201,,114,87,85.44,,315,,,,,,28,,,,,,,,,,,,,,,,6819,,,,,,,,,,97.8,65535,239.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.899,,,,,28.8,,,,,7.92,65535,1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:28,48.8936645,2.2760375,,115,87,88.72,,358,,,,,,28,,,,,,,,,,,,,,,,7177,,,,,,,,,,103.4,65535,226.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.612,,,,,29.0,,,,,7.39,65535,1399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:29,48.8936336,2.2760793,,115,87,92.02,,361,,,,,,28,,,,,,,,,,,,,,,,7538,,,,,,,,,,103.4,65535,226.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.612,,,,,29.0,,,,,7.39,65535,1399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:30,48.8936065,2.2761132,,116,87,95.98,,318,,,,,,28,,,,,,,,,,,,,,,,7856,,,,,,,,,,96.9,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.234,,,,,29.0,,,,,7.73,65535,1253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:31,48.8935721,2.2761524,,116,87,100.31,,313,,,,,,28,,,,,,,,,,,,,,,,8169,,,,,,,,,,96.9,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.234,,,,,28.8,,,,,7.73,65535,1253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:32,48.8935388,2.2761934,,117,87,104.78,,354,,,,,,28,,,,,,,,,,,,,,,,8523,,,,,,,,,,102.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.080,,,,,28.6,,,,,7.15,65535,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:33,48.8935012,2.2762249,,117,87,109.05,,357,,,,,,28,,,,,,,,,,,,,,,,8880,,,,,,,,,,102.5,65535,220.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.181,,,,,28.2,,,,,7.13,65535,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:34,48.8934576,2.2762555,,118,87,114.52,,376,,,,,,28,,,,,,,,,,,,,,,,9256,,,,,,,,,,102.5,65535,220.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.181,,,,,28.2,,,,,7.13,65535,1437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:35,48.8934307,2.2762813,,119,87,118.38,,375,,,,,,28,,,,,,,,,,,,,,,,9631,,,,,,,,,,102.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,15.048,,,,,28.4,,,,,7.16,65535,1425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:36,48.8933967,2.2762911,,119,87,122.39,,349,,,,,,28,,,,,,,,,,,,,,,,9980,,,,,,,,,,101.8,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.947,,,,,28.6,,,,,7.19,65535,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:37,48.8933754,2.2762870,,120,88,125.64,,349,,,,,,28,,,,,,,,,,,,,,,,10329,,,,,,,,,,101.4,65535,223.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.746,,,,,28.6,,,,,7.26,65535,1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:38,48.8933411,2.2762782,,121,88,128.75,,352,,,,,,28,,,,,,,,,,,,,,,,10681,,,,,,,,,,101.4,65535,223.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.713,,,,,28.8,,,,,7.28,65535,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:39,48.8933131,2.2762558,,121,88,131.93,,346,,,,,,28,,,,,,,,,,,,,,,,11027,,,,,,,,,,99.9,65535,227.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.278,,,,,28.8,,,,,7.39,65535,1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:40,48.8932869,2.2762164,,121,88,136.64,,339,,,,,,28,,,,,,,,,,,,,,,,11366,,,,,,,,,,98.7,65535,230.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.838,,,,,28.8,,,,,7.53,65535,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:41,48.8932694,2.2761774,,122,88,141.27,,338,,,,,,28,,,,,,,,,,,,,,,,11704,,,,,,,,,,98.7,65535,230.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.838,,,,,28.8,,,,,7.53,65535,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:42,48.8932385,2.2761069,,122,87,147.28,,341,,,,,,28,,,,,,,,,,,,,,,,12045,,,,,,,,,,99.1,65535,229.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.008,,,,,28.6,,,,,7.47,65535,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:43,48.8932262,2.2760523,,123,87,152.05,,347,,,,,,28,,,,,,,,,,,,,,,,12392,,,,,,,,,,102.3,65535,229.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.242,,,,,28.8,,,,,7.49,65535,1364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:44,48.8932061,2.2759943,,123,87,156.56,,416,,,,,,28,,,,,,,,,,,,,,,,12808,,,,,,,,,,107.2,65535,215.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,16.088,,,,,29.0,,,,,6.95,65535,1541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:45,48.8931900,2.2759532,,123,87,160.66,,416,,,,,,28,,,,,,,,,,,,,,,,13224,,,,,,,,,,107.2,65535,215.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,16.088,,,,,29.0,,,,,6.95,65535,1541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:46,48.8931724,2.2759080,,124,88,164.58,,380,,,,,,28,,,,,,,,,,,,,,,,13604,,,,,,,,,,102.5,65535,220.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,15.116,,,,,29.0,,,,,7.16,65535,1431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:47,48.8931488,2.2758623,,125,88,168.96,,347,,,,,,28,,,,,,,,,,,,,,,,13951,,,,,,,,,,100.3,65535,226.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.411,,,,,29.0,,,,,7.35,65535,1364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:48,48.8931283,2.2758182,,125,88,172.87,,343,,,,,,28,,,,,,,,,,,,,,,,14294,,,,,,,,,,98.0,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.411,,,,,29.0,,,,,7.26,65535,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:49,48.8931116,2.2757775,,125,88,176.59,,349,,,,,,27,,,,,,,,,,,,,,,,14643,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.645,,,,,29.0,,,,,7.20,65535,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:50,48.8930908,2.2757277,,126,88,180.60,,351,,,,,,27,,,,,,,,,,,,,,,,14994,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.645,,,,,28.8,,,,,7.20,65535,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:51,48.8930727,2.2756904,,126,88,184.50,,353,,,,,,27,,,,,,,,,,,,,,,,15347,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,28.8,,,,,7.23,65535,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:52,48.8930539,2.2756380,,126,88,188.52,,359,,,,,,27,,,,,,,,,,,,,,,,15706,,,,,,,,,,98.4,65535,223.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.544,,,,,28.8,,,,,7.22,65535,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:53,48.8930417,2.2755948,,126,89,192.22,,361,,,,,,27,,,,,,,,,,,,,,,,16067,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,28.8,,,,,7.23,65535,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:54,48.8930191,2.2755498,,127,89,196.05,,362,,,,,,27,,,,,,,,,,,,,,,,16429,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,28.8,,,,,7.16,65535,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:55,48.8930044,2.2755081,,127,89,199.78,,359,,,,,,27,,,,,,,,,,,,,,,,16788,,,,,,,,,,96.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.443,,,,,28.8,,,,,7.19,65535,1337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:56,48.8929889,2.2754548,,129,89,203.94,,356,,,,,,27,,,,,,,,,,,,,,,,17144,,,,,,,,,,96.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.443,,,,,28.8,,,,,7.19,65535,1337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:57,48.8929740,2.2754092,,130,89,207.83,,353,,,,,,27,,,,,,,,,,,,,,,,17497,,,,,,,,,,96.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.443,,,,,29.2,,,,,7.19,65535,1337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:58,48.8929576,2.2753570,,130,89,211.87,,355,,,,,,27,,,,,,,,,,,,,,,,17852,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,29.4,,,,,7.16,65535,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:02:59,48.8929412,2.2753056,,131,89,216.50,,360,,,,,,27,,,,,,,,,,,,,,,,18212,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.544,,,,,29.4,,,,,7.14,65535,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:00,48.8929292,2.2752685,,131,89,219.58,,360,,,,,,27,,,,,,,,,,,,,,,,18572,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.544,,,,,29.4,,,,,7.14,65535,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:01,48.8929054,2.2752266,,131,88,223.53,,368,,,,,,27,,,,,,,,,,,,,,,,18940,,,,,,,,,,96.9,65535,219.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.782,,,,,29.4,,,,,7.08,65535,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:02,48.8928887,2.2751918,,131,88,226.69,,368,,,,,,27,,,,,,,,,,,,,,,,19308,,,,,,,,,,99.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.782,,,,,29.4,,,,,7.16,65535,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:03,48.8928701,2.2751511,,131,88,229.76,,359,,,,,,27,,,,,,,,,,,,,,,,19667,,,,,,,,,,99.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.713,,,,,29.2,,,,,7.19,65535,1377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:04,48.8928529,2.2751121,,132,88,233.43,,354,,,,,,27,,,,,,,,,,,,,,,,20021,,,,,,,,,,99.1,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.713,,,,,29.2,,,,,7.19,65535,1377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:05,48.8928321,2.2750587,,132,88,237.28,,350,,,,,,27,,,,,,,,,,,,,,,,20371,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.681,,,,,29.0,,,,,7.18,65535,1374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:06,48.8928145,2.2750121,,132,88,241.78,,348,,,,,,27,,,,,,,,,,,,,,,,20719,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,29.0,,,,,7.23,65535,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:07,48.8927909,2.2749642,,133,89,246.29,,352,,,,,,27,,,,,,,,,,,,,,,,21071,,,,,,,,,,98.7,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,29.0,,,,,7.23,65535,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:08,48.8927740,2.2749300,,133,89,249.78,,357,,,,,,27,,,,,,,,,,,,,,,,21428,,,,,,,,,,96.5,65535,220.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,29.0,,,,,7.15,65535,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:09,48.8927502,2.2748818,,133,89,253.74,,351,,,,,,27,,,,,,,,,,,,,,,,21779,,,,,,,,,,96.5,65535,220.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.580,,,,,29.0,,,,,7.15,65535,1349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:10,48.8927360,2.2748520,,133,89,256.58,,351,,,,,,27,,,,,,,,,,,,,,,,22130,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.544,,,,,29.0,,,,,7.14,65535,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:11,48.8927138,2.2748013,,133,89,260.71,,346,,,,,,26,,,,,,,,,,,,,,,,22476,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,29.0,,,,,7.16,65535,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:12,48.8926991,2.2747652,,133,89,264.16,,339,,,,,,26,,,,,,,,,,,,,,,,22815,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,29.0,,,,,7.16,65535,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:13,48.8926750,2.2747190,,133,89,268.09,,336,,,,,,26,,,,,,,,,,,,,,,,23151,,,,,,,,,,96.2,65535,221.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.512,,,,,29.0,,,,,7.16,65535,1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:14,48.8926583,2.2746857,,133,88,271.71,,331,,,,,,26,,,,,,,,,,,,,,,,23482,,,,,,,,,,95.8,65535,222.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.411,,,,,29.0,,,,,7.18,65535,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-10-29T13:03:15,48.8926370,2.2746417,,133,88,275.20,,330,,,,,,26,,,,,,,,,,,,,,,,23812,,,,,,,,,,100.3,65535,226.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.378,,,,,28.8,,,,,7.36,65535,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
