GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2025-05-21T09:29:47,45.7627779,4.8835722,,84,92,11.48,,312,,,,,,31,,,,,,,,,,,,,,,,1574,,,,,,,,,,92.0,65535,217.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.076,,,,,169.2,,,,,7.00,65535,1314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:48,45.7627541,4.8835196,,86,92,16.04,,302,,,,,,31,,,,,,,,,,,,,,,,1876,,,,,,,,,,90.9,65535,220.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,14.076,,,,,169.2,,,,,7.13,65535,1274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:49,45.7627373,4.8834794,,88,92,19.39,,291,,,,,,31,,,,,,,,,,,,,,,,2167,,,,,,,,,,90.9,65535,220.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.774,,,,,169.0,,,,,7.13,65535,1274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:50,45.7627241,4.8834385,,90,90,22.66,,273,,,,,,31,,,,,,,,,,,,,,,,2440,,,,,,,,,,90.2,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.931,,,,,169.0,,,,,7.23,65535,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:51,45.7627269,4.8834042,,92,90,25.43,,267,,,,,,31,,,,,,,,,,,,,,,,2707,,,,,,,,,,89.6,65535,230.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.564,,,,,169.2,,,,,7.57,65535,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:52,45.7627271,4.8833698,,94,90,28.13,,248,,,,,,31,,,,,,,,,,,,,,,,2955,,,,,,,,,,88.3,65535,233.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.520,,,,,169.2,,,,,7.68,65535,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:53,45.7627149,4.8833292,,95,90,31.43,,246,,,,,,31,,,,,,,,,,,,,,,,3201,,,,,,,,,,84.8,65535,240.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.520,,,,,169.2,,,,,8.04,65535,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:54,45.7626987,4.8832781,,96,90,36.02,,248,,,,,,31,,,,,,,,,,,,,,,,3449,,,,,,,,,,84.8,65535,240.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.621,,,,,169.2,,,,,8.04,65535,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:55,45.7626902,4.8832426,,97,90,39.16,,282,,,,,,31,,,,,,,,,,,,,,,,3731,,,,,,,,,,85.0,65535,240.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.000,,,,,169.0,,,,,7.98,65535,1064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:56,45.7626902,4.8832426,,98,90,39.16,,296,,,,,,31,,,,,,,,,,,,,,,,4027,,,,,,,,,,89.7,65535,230.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.000,,,,,169.0,,,,,7.53,65535,1190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:57,45.7626807,4.8831957,,99,90,42.47,,285,,,,,,31,,,,,,,,,,,,,,,,4312,,,,,,,,,,88.8,65535,232.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.730,,,,,169.0,,,,,7.62,65535,1165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:58,45.7626762,4.8831590,,100,89,45.59,,252,,,,,,31,,,,,,,,,,,,,,,,4564,,,,,,,,,,88.8,65535,232.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.758,,,,,168.8,,,,,7.62,65535,1165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:29:59,45.7626747,4.8831260,,101,89,47.75,,247,,,,,,31,,,,,,,,,,,,,,,,4811,,,,,,,,,,87.4,65535,241.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.588,,,,,168.8,,,,,8.03,65535,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:00,45.7626737,4.8830788,,102,89,51.76,,247,,,,,,30,,,,,,,,,,,,,,,,5058,,,,,,,,,,86.8,65535,242.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.455,,,,,168.8,,,,,8.09,65535,1073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:01,45.7626775,4.8830301,,103,89,55.59,,252,,,,,,30,,,,,,,,,,,,,,,,5310,,,,,,,,,,88.2,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.455,,,,,168.8,,,,,8.23,65535,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:02,45.7626809,4.8829943,,104,89,58.36,,257,,,,,,30,,,,,,,,,,,,,,,,5567,,,,,,,,,,88.2,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.621,,,,,168.8,,,,,8.23,65535,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:03,45.7626800,4.8829510,,105,89,61.61,,257,,,,,,30,,,,,,,,,,,,,,,,5824,,,,,,,,,,88.8,65535,244.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.621,,,,,169.0,,,,,8.16,65535,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:04,45.7626774,4.8829140,,106,89,64.57,,256,,,,,,30,,,,,,,,,,,,,,,,6080,,,,,,,,,,86.8,65535,242.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.621,,,,,169.2,,,,,8.07,65535,1076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:05,45.7626771,4.8828765,,107,89,67.24,,255,,,,,,30,,,,,,,,,,,,,,,,6335,,,,,,,,,,86.8,65535,242.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.556,,,,,169.4,,,,,8.07,65535,1076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:06,45.7626790,4.8828361,,107,89,70.81,,252,,,,,,30,,,,,,,,,,,,,,,,6587,,,,,,,,,,86.7,65535,242.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.520,,,,,169.4,,,,,8.11,65535,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:07,45.7626788,4.8828038,,108,89,73.24,,248,,,,,,30,,,,,,,,,,,,,,,,6835,,,,,,,,,,86.7,65535,242.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.455,,,,,169.4,,,,,8.13,65535,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:08,45.7626793,4.8827666,,109,89,76.27,,244,,,,,,30,,,,,,,,,,,,,,,,7079,,,,,,,,,,86.3,65535,243.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.318,,,,,169.4,,,,,8.13,65535,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:09,45.7626867,4.8827352,,110,89,78.48,,243,,,,,,30,,,,,,,,,,,,,,,,7322,,,,,,,,,,85.7,65535,244.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.318,,,,,169.0,,,,,8.18,65535,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:10,45.7626904,4.8826951,,110,89,81.70,,237,,,,,,30,,,,,,,,,,,,,,,,7559,,,,,,,,,,85.1,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.153,,,,,169.0,,,,,8.25,65535,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:11,45.7627006,4.8826605,,111,89,83.68,,233,,,,,,30,,,,,,,,,,,,,,,,7792,,,,,,,,,,85.1,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,10.984,,,,,168.6,,,,,8.25,65535,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:12,45.7627063,4.8826168,,112,89,87.73,,234,,,,,,30,,,,,,,,,,,,,,,,8026,,,,,,,,,,84.5,65535,246.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.117,,,,,168.6,,,,,8.31,65535,1017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:13,45.7627071,4.8825650,,113,89,91.51,,234,,,,,,30,,,,,,,,,,,,,,,,8260,,,,,,,,,,85.1,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.084,,,,,168.6,,,,,8.27,65535,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:14,45.7627073,4.8824975,,113,89,96.69,,236,,,,,,30,,,,,,,,,,,,,,,,8496,,,,,,,,,,85.0,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,11.117,,,,,168.8,,,,,8.28,65535,1026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:15,45.7626920,4.8824276,,114,88,102.73,,231,,,,,,30,,,,,,,,,,,,,,,,8727,,,,,,,,,,85.1,65535,245.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,10.850,,,,,168.6,,,,,8.27,65535,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:16,45.7626880,4.8823737,,115,89,107.07,,231,,,,,,30,,,,,,,,,,,,,,,,8958,,,,,,,,,,85.9,65535,249.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,10.850,,,,,168.6,,,,,8.45,65535,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:17,45.7626874,4.8823223,,115,89,110.73,,269,,,,,,30,,,,,,,,,,,,,,,,9227,,,,,,,,,,88.8,65535,238.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.125,,,,,168.8,,,,,7.91,65535,1122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:18,45.7626867,4.8822665,,115,89,115.03,,302,,,,,,30,,,,,,,,,,,,,,,,9529,,,,,,,,,,88.8,65535,238.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.302,,,,,169.0,,,,,7.91,65535,1122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:19,45.7626814,4.8822198,,116,89,119.31,,329,,,,,,30,,,,,,,,,,,,,,,,9858,,,,,,,,,,92.6,65535,230.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.411,,,,,169.0,,,,,7.52,65535,1231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:20,45.7626809,4.8821717,,116,89,122.79,,331,,,,,,30,,,,,,,,,,,,,,,,10189,,,,,,,,,,95.8,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.411,,,,,169.0,,,,,7.18,65535,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:21,45.7626798,4.8821247,,117,89,126.90,,326,,,,,,30,,,,,,,,,,,,,,,,10515,,,,,,,,,,95.8,65535,222.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,14.141,,,,,168.8,,,,,7.18,65535,1334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:22,45.7626735,4.8820786,,118,89,130.35,,297,,,,,,30,,,,,,,,,,,,,,,,10812,,,,,,,,,,95.1,65535,224.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.705,,,,,168.8,,,,,7.26,65535,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:23,45.7626789,4.8820608,,119,89,131.52,,290,,,,,,30,,,,,,,,,,,,,,,,11102,,,,,,,,,,93.9,65535,227.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.705,,,,,168.8,,,,,7.39,65535,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:24,45.7626678,4.8820043,,120,89,136.01,,290,,,,,,30,,,,,,,,,,,,,,,,11392,,,,,,,,,,93.9,65535,227.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.705,,,,,168.8,,,,,7.39,65535,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:25,45.7626621,4.8819641,,120,88,139.26,,284,,,,,,30,,,,,,,,,,,,,,,,11676,,,,,,,,,,93.9,65535,227.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.471,,,,,168.6,,,,,7.39,65535,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:26,45.7626570,4.8819183,,120,88,142.61,,286,,,,,,30,,,,,,,,,,,,,,,,11962,,,,,,,,,,95.5,65535,230.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.471,,,,,168.6,,,,,7.57,65535,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:27,45.7626565,4.8818792,,121,88,145.88,,283,,,,,,30,,,,,,,,,,,,,,,,12245,,,,,,,,,,95.5,65535,230.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.234,,,,,168.6,,,,,7.57,65535,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:28,45.7626495,4.8818363,,121,88,148.56,,280,,,,,,30,,,,,,,,,,,,,,,,12525,,,,,,,,,,93.8,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,13.032,,,,,168.8,,,,,7.69,65535,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:29,45.7626451,4.8817918,,121,88,152.04,,274,,,,,,30,,,,,,,,,,,,,,,,12799,,,,,,,,,,93.8,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.564,,,,,169.0,,,,,7.69,65535,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:30,45.7626379,4.8817367,,121,88,156.05,,276,,,,,,30,,,,,,,,,,,,,,,,13075,,,,,,,,,,92.4,65535,237.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.564,,,,,169.0,,,,,7.85,65535,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:31,45.7626298,4.8816830,,122,89,160.62,,278,,,,,,30,,,,,,,,,,,,,,,,13353,,,,,,,,,,92.4,65535,237.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.629,,,,,169.0,,,,,7.85,65535,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:32,45.7626260,4.8816312,,122,91,164.35,,280,,,,,,30,,,,,,,,,,,,,,,,13633,,,,,,,,,,90.7,65535,234.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.866,,,,,169.0,,,,,7.75,65535,1169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:33,45.7626276,4.8815891,,122,91,168.40,,283,,,,,,30,,,,,,,,,,,,,,,,13916,,,,,,,,,,89.2,65535,231.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.866,,,,,169.0,,,,,7.57,65535,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:34,45.7626284,4.8815499,,123,91,171.45,,283,,,,,,30,,,,,,,,,,,,,,,,14199,,,,,,,,,,89.2,65535,231.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.866,,,,,169.0,,,,,7.57,65535,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:35,45.7626361,4.8815188,,123,90,173.90,,281,,,,,,30,,,,,,,,,,,,,,,,14480,,,,,,,,,,89.2,65535,231.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.866,,,,,168.6,,,,,7.57,65535,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:36,45.7626399,4.8814700,,123,90,176.98,,274,,,,,,30,,,,,,,,,,,,,,,,14754,,,,,,,,,,89.2,65535,231.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.697,,,,,168.6,,,,,7.57,65535,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:37,45.7626484,4.8814198,,123,89,180.49,,272,,,,,,30,,,,,,,,,,,,,,,,15026,,,,,,,,,,90.7,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.665,,,,,168.4,,,,,7.74,65535,1172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:38,45.7626582,4.8813533,,124,88,185.63,,270,,,,,,30,,,,,,,,,,,,,,,,15296,,,,,,,,,,90.7,65535,234.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.665,,,,,168.4,,,,,7.74,65535,1172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:39,45.7626658,4.8812939,,124,88,190.62,,270,,,,,,30,,,,,,,,,,,,,,,,15566,,,,,,,,,,92.8,65535,236.0,running,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,12.665,,,,,168.4,,,,,7.83,65535,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:40,45.7626576,4.8812358,,124,88,195.61,,272,,,,,,30,,,,,,,,,,,,,,,,15838,,,,,,,,,,92.8,65535,236.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,12.730,,,,,168.4,,,,,7.83,65535,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:41,45.7626576,4.8811894,,124,88,199.67,,301,,,,,,30,,,,,,,,,,,,,,,,16139,,,,,,,,,,95.0,65535,238.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.536,,,,,168.6,,,,,7.88,65535,1205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:42,45.7626589,4.8811421,,124,88,202.80,,302,,,,,,30,,,,,,,,,,,,,,,,16441,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.536,,,,,168.6,,,,,7.63,65535,1281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:43,45.7626575,4.8810898,,125,88,207.10,,302,,,,,,30,,,,,,,,,,,,,,,,16743,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.504,,,,,168.8,,,,,7.63,65535,1281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:44,45.7626514,4.8810390,,125,88,211.03,,302,,,,,,30,,,,,,,,,,,,,,,,17045,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.504,,,,,168.8,,,,,7.64,65535,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:45,45.7626427,4.8809887,,125,88,214.92,,295,,,,,,30,,,,,,,,,,,,,,,,17340,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.572,,,,,169.0,,,,,7.64,65535,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2025-05-21T09:30:46,45.7626248,4.8809451,,126,88,218.71,,296,,,,,,30,,,,,,,,,,,,,,,,17636,,,,,,,,,,97.8,65535,232.0,running,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,13.572,,,,,169.0,,,,,7.61,65535,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
